"ID","Collection","ENS","Minting Date","Tx Count","Power"
"4342","0x903ddd91207f737255ca93eb5885c0e087be0fc3","","Mon, 07 Oct 2019 23:47:05 GMT","1","1"
"4343","0xe6c6644176cc3d82ae7a42846ab89d2c6d3d97bf","sniegas.eth","Mon, 07 Oct 2019 23:48:41 GMT","1","1"
"4344","0xb7a883569c1d1aafffdbdab06fe9616ce738a227","mobile.petersson.eth","Mon, 07 Oct 2019 23:48:41 GMT","1","1"
"4345","0x5a384227b65fa093dec03ec34e111db80a040615","matoken.eth","Mon, 07 Oct 2019 23:48:54 GMT","1","77"
"4346","0xac9ba72fb61aa7c31a95df0a8b6eba6f41ef875e","jdetychey.eth","Mon, 07 Oct 2019 23:50:37 GMT","1","16"
"4347","0x52b8398551bb1d0bdc022355897508f658ad42f8","roderik.eth","Mon, 07 Oct 2019 23:53:03 GMT","1","4"
"4348","0xd2cd261f0d1279ac8e0d0641a1a140993cdf1ce5","","Mon, 07 Oct 2019 23:59:16 GMT","1","1"
"4349","0x8913b99d5efd9e391ade59168230f6425813d90a","twoirtter.eth","Tue, 08 Oct 2019 00:00:21 GMT","2","7"
"4350","0x3084eac348621cc9beee1758226103680190d5d9","","Tue, 08 Oct 2019 00:07:00 GMT","1","1"
"4351","0x31b4c292b4639a32a0aca72b0451499b464c58cb","joonian.eth","Tue, 08 Oct 2019 00:17:12 GMT","1","23"
"4352","0x77feecc45fa31f2639d4c1cee0ccbf138387d79b","","Tue, 08 Oct 2019 00:23:53 GMT","1","1"
"4353","0x60097d9ff69b2445799b7c8874f79d9e1afed5ab","","Tue, 08 Oct 2019 00:26:29 GMT","1","4"
"4354","0xf36700ff798394c4a58fe861a4661f5489d90735","","Tue, 08 Oct 2019 00:26:32 GMT","1","4"
"4355","0xc54aca46b89172fc53c36e68e109f603e57aeeee","petru.argent.xyz","Tue, 08 Oct 2019 00:33:33 GMT","1","1"
