"ID","Collection","ENS","Minting Date","Tx Count","Power"
"4220","0x4b00f4bae0ba40dd41f69d94d4e02003939fcebf","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4221","0x455f6c073f3898e53d9003b1d665d39d4b0d8cf8","ev.ethereum.eth","Sat, 05 Oct 2019 23:21:44 GMT","1","2"
"4222","0x8bc8db579e2b0b59c2bc1e6cf94a992d4d051553","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4223","0x12aef9585197d02106045de55f01c9c30301d70a","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4224","0x7d1cd61f6153efd679963d101c5c49374989c7e7","","Sat, 05 Oct 2019 23:21:44 GMT","1","2"
"4225","0xe3944d4bdaed11e07c21af8b84361328f36b166f","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4226","0x4813745e51d305b77904820da8aff438b9fb2db8","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4227","0x96e8737891530c89c3fa7b848ce35b54b400f6c3","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4228","0x933e086b2ac75788b8bffdb2d40bce9bf76d247c","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4229","0xcbb0ea707202861471450acc55fca2b62c45899a","","Sat, 05 Oct 2019 23:21:44 GMT","1","1"
"4230","0x2306df931a940d58c01665fa4d0800802c02edfe","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4231","0x9a5b9daa38214b236c4f35b2b6b5f2a18b85833a","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4232","0x9a819e3e4170d17b695420690c227a4e9fbcb9ed","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4233","0x5adb318dbe8e925c7f0ce979ab1ddc3fbd5f8d1a","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4234","0x70a64df1880cd0bbea9d96c38203d82041172409","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4235","0x6123b01abd38bdb7ddd6da9be60f2f9d4bb51270","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4236","0x40c9ac84bbfdaefbf1cde0b610da167110e9f777","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4237","0xaa004af47346703796554e9ba39742fcf92a1b7c","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4238","0xc83d76d8e940169c9f5f695cd80c7a46d825865a","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4239","0xbb834721db0674f8b4021cd0202e09e0e2ee5e5f","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4240","0x4bddf7699a586824a20a7146b957b55b13514f63","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4241","0xab4e86aa7cbc2eb2761d6e11dbfcee4992b24c41","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4242","0xca2ae089c7ba242242c21c33ae46273ac0f21870","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4243","0x281c329f1cddc54de2bdc648ea54878781a74415","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4244","0xd5c6f638373cf028519592f9720dfaf60e67a7fa","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4245","0xa9e00ea6147ab8d7493338d6dec40b7fdd2323b7","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4246","0x9672ba8202f839018edf24826b112adfbe81474a","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4247","0xa053587c5686325ca0b0dfc5457ce52afbfd657c","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4248","0x2df4fcf2bcc07c510ffae9b4071db0486e08e831","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4249","0xb86d609c189144e61f27560edd7800c98ac2907e","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4250","0xe89ca7ef83dd2d55bc70b8ae39458af9d5834743","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4251","0x280dcb84bb08381968fe62af5ec5ba15d5bb834b","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4252","0xdbf03b407c01e7cd3cbea99509d93f8dddc8c6fb","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4253","0x22dc622df269e140a85ab8268b49f82f84713558","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4254","0x1b5c6e1e7981a186fc54bfa343bab295027ac351","","Sat, 05 Oct 2019 23:23:28 GMT","1","1"
"4255","0x471f3522eaac53133bca7c5c766e1a06a4414f26","","Sat, 05 Oct 2019 23:23:54 GMT","1","1"
"4256","0xbf88973142429d17f1386fc7bacd7395d62934c1","","Sat, 05 Oct 2019 23:23:54 GMT","1","1"
"4257","0x82dab27ef586c98f6ba6ad4f23ba4d7bb18986d1","","Sat, 05 Oct 2019 23:23:54 GMT","1","1"
